time_stamp, total time, scan point size, incremental time, search time, delete size, delete time, tree size st, tree size end, add point size, preprocess time
1742264538.55642009,0.04044104,12490,0.00315822,0.00000000,0,0.00000000,239205,239389,502,0.00275372
1742264538.65656495,0.03504292,12465,0.00309079,0.00000000,0,0.00000000,239389,239570,594,0.00287616
1742264538.75686097,0.04264319,12405,0.00447405,0.00000000,0,0.00000000,239570,239889,792,0.00271772
1742264538.85645390,0.03683928,12435,0.00535360,0.00000000,0,0.00000000,239889,239904,915,0.00273232
1742264538.95676899,0.03645577,12441,0.00415735,0.00000000,0,0.00000000,239904,240176,734,0.00392572
1742264539.05674505,0.03662004,12403,0.00435533,0.00000000,0,0.00000000,240176,240457,754,0.00278230
1742264539.15670991,0.03600882,12326,0.00373508,0.00000000,0,0.00000000,240457,240663,617,0.00267331
1742264539.25639200,0.03625900,12302,0.00357166,0.00000000,0,0.00000000,240663,240936,617,0.00283720
1742264539.35654593,0.03917228,12336,0.00413550,0.00000000,0,0.00000000,240936,241257,763,0.00277929
1742264539.45663309,0.03547067,12328,0.00338447,0.00000000,0,0.00000000,241257,241459,597,0.00340103
1742264539.55633593,0.03853400,12274,0.00277880,0.00000000,0,0.00000000,241459,241648,551,0.00283142
1742264539.65675902,0.03600719,12217,0.00344797,0.00000000,0,0.00000000,241648,241893,713,0.00281242
1742264539.75571990,0.03613188,12245,0.00332140,0.00000000,0,0.00000000,241893,242038,558,0.00273223
1742264539.85616899,0.03587643,12166,0.00317239,0.00000000,0,0.00000000,242038,242239,623,0.00430482
1742264539.95639610,0.04814983,12204,0.00445877,0.00000000,0,0.00000000,242239,242441,770,0.00275148
1742264540.05661511,0.03536380,12194,0.00314439,0.00000000,0,0.00000000,242441,242629,571,0.00272483
1742264540.15627909,0.03946152,12217,0.00513528,0.00000000,0,0.00000000,242629,242844,611,0.00278237
1742264540.25682592,0.03682244,12220,0.00391844,0.00000000,0,0.00000000,242844,243026,534,0.00277693
1742264540.35674405,0.03412547,12206,0.00239104,0.00000000,0,0.00000000,242634,242801,470,0.00296563
1742264540.45682096,0.05792454,12169,0.00484460,0.00000000,0,0.00000000,242801,243024,567,0.00276391
1742264540.55672908,0.03652976,12175,0.00288343,0.00000000,0,0.00000000,243024,243163,441,0.00289757
1742264540.65682292,0.03630239,12184,0.00301078,0.00000000,0,0.00000000,243163,243377,542,0.00288348
1742264540.75696397,0.03461615,12239,0.00252655,0.00000000,0,0.00000000,243377,243495,429,0.00300675
1742264540.85689402,0.04136096,12350,0.00266175,0.00000000,0,0.00000000,243495,243579,403,0.00282834
1742264540.95677209,0.03533836,12462,0.00256335,0.00000000,0,0.00000000,243579,243699,483,0.00612530
1742264541.05606103,0.03870443,12528,0.00241121,0.00000000,0,0.00000000,243699,243895,449,0.00355523
1742264541.15645409,0.03641335,12542,0.00287334,0.00000000,0,0.00000000,243895,244037,480,0.00293485
1742264541.25644302,0.04139437,12577,0.00321174,0.00000000,0,0.00000000,244037,244234,534,0.00275327
1742264541.35640192,0.04237515,12618,0.00395963,0.00000000,0,0.00000000,244234,244374,473,0.00369102
1742264541.45657706,0.03780966,12683,0.00304871,0.00000000,0,0.00000000,244374,244456,537,0.00302050
1742264541.55658102,0.03519426,12626,0.00249785,0.00000000,0,0.00000000,244456,244677,501,0.00436036
1742264541.65657592,0.04068953,12646,0.00311623,0.00000000,0,0.00000000,244677,244749,451,0.00276250
1742264541.75660110,0.03573219,12694,0.00312443,0.00000000,0,0.00000000,244749,244882,554,0.00325878
1742264541.85632896,0.04243442,12641,0.00224659,0.00000000,0,0.00000000,244882,245033,432,0.00274936
1742264541.95642900,0.03586220,12671,0.00288722,0.00000000,0,0.00000000,245033,245097,521,0.00289804
1742264542.05671692,0.04384393,12668,0.00300875,0.00000000,0,0.00000000,245097,245240,458,0.00279332
1742264542.15627003,0.03548246,12616,0.00254794,0.00000000,0,0.00000000,245240,245356,464,0.00281883
1742264542.25613499,0.03828779,12676,0.00278475,0.00000000,0,0.00000000,245356,245493,482,0.00309004
1742264542.35706091,0.03568670,12636,0.00286258,0.00000000,0,0.00000000,245493,245563,465,0.00278523
1742264542.45660710,0.03601316,12642,0.00348114,0.00000000,0,0.00000000,245563,245674,597,0.00276715
1742264542.55665398,0.03914108,12718,0.00294223,0.00000000,0,0.00000000,245674,245988,636,0.00298247
1742264542.65672207,0.03643399,12710,0.00288533,0.00000000,0,0.00000000,245988,246105,526,0.00280889
1742264542.75646210,0.03604299,12726,0.00332357,0.00000000,0,0.00000000,246105,246258,635,0.00275568
1742264542.85613990,0.04366503,12741,0.00461830,0.00000000,0,0.00000000,246258,246538,652,0.00282930
1742264542.95649910,0.04341260,12746,0.00340511,0.00000000,0,0.00000000,246538,246692,599,0.00326857
1742264543.05659604,0.03752976,12753,0.00401723,0.00000000,0,0.00000000,246692,246988,747,0.00270619
1742264543.15644693,0.04000941,12760,0.00427006,0.00000000,0,0.00000000,246988,247242,741,0.00269179
1742264543.25657201,0.03550707,12718,0.00312557,0.00000000,0,0.00000000,247242,247505,622,0.00327646
1742264543.35639811,0.03930479,12735,0.00399487,0.00000000,0,0.00000000,247505,247682,690,0.00274017
1742264543.45656800,0.03678567,12820,0.00342570,0.00000000,0,0.00000000,247682,247945,667,0.00486980
1742264543.55662298,0.03709802,12806,0.00340417,0.00000000,0,0.00000000,247945,248125,638,0.00278163
1742264543.65652394,0.03701484,12851,0.00366813,0.00000000,0,0.00000000,248125,248410,707,0.00276794
1742264543.75664306,0.03759695,12860,0.00423816,0.00000000,0,0.00000000,248410,248870,948,0.00297626
1742264543.85643411,0.03769727,12877,0.00441724,0.00000000,0,0.00000000,248870,249355,923,0.00293428
1742264543.95618010,0.03614563,12836,0.00319799,0.00000000,0,0.00000000,249355,249515,533,0.00288436
1742264544.05600691,0.04607334,12917,0.00560865,0.00000000,0,0.00000000,249515,249860,906,0.00292208
1742264544.15598989,0.03637749,12777,0.00260648,0.00000000,0,0.00000000,249860,250015,507,0.00293902
1742264544.25678396,0.03511675,12759,0.00230687,0.00000000,0,0.00000000,250015,250168,466,0.00300505
1742264544.35686111,0.04169812,12744,0.00304392,0.00000000,0,0.00000000,250168,250346,483,0.00296007
1742264544.45639110,0.04383747,12760,0.00358238,0.00000000,0,0.00000000,250346,250456,507,0.00282391
1742264544.55627990,0.04233899,12742,0.00314036,0.00000000,0,0.00000000,250456,250633,539,0.00525338
1742264544.65674400,0.03949471,12756,0.00287347,0.00000000,0,0.00000000,250633,250761,526,0.00287434
1742264544.75611401,0.03686969,12812,0.00305425,0.00000000,0,0.00000000,250761,250903,601,0.00281717
1742264544.85623503,0.03580427,12764,0.00317460,0.00000000,0,0.00000000,250903,251049,560,0.00401452
1742264544.95589709,0.03574442,12786,0.00239657,0.00000000,0,0.00000000,251049,251205,449,0.00290029
1742264545.05588102,0.04196543,12784,0.00265125,0.00000000,0,0.00000000,251205,251380,416,0.00276074
1742264545.15577292,0.03539492,12817,0.00275171,0.00000000,0,0.00000000,251380,251530,490,0.00295690
1742264545.25598192,0.03500966,12801,0.00240002,0.00000000,0,0.00000000,251530,251676,489,0.00301918
1742264545.35662389,0.03806213,12789,0.00297486,0.00000000,0,0.00000000,251676,251864,570,0.00293942
1742264545.45618510,0.03586988,12796,0.00282317,0.00000000,0,0.00000000,251864,252125,579,0.00280291
1742264545.55686402,0.03792108,12796,0.00305811,0.00000000,0,0.00000000,252125,252366,627,0.00268890
1742264545.65651894,0.03636879,12806,0.00276054,0.00000000,0,0.00000000,252366,252589,581,0.00275874
1742264545.75637507,0.03789903,12827,0.00301780,0.00000000,0,0.00000000,252589,252812,558,0.00286458
1742264545.85658693,0.04226274,12817,0.00335377,0.00000000,0,0.00000000,252812,252926,515,0.00290559
1742264545.95682693,0.04525654,12768,0.00426693,0.00000000,0,0.00000000,252926,253024,454,0.00288297
1742264546.05673409,0.03569933,12768,0.00294513,0.00000000,0,0.00000000,253024,252972,510,0.00277480
1742264546.15678692,0.03500712,12759,0.00244001,0.00000000,0,0.00000000,252972,253119,466,0.00281155
1742264546.25663805,0.03475705,12688,0.00187417,0.00000000,0,0.00000000,253119,253345,392,0.00295877
1742264546.35669589,0.03540576,12700,0.00242211,0.00000000,0,0.00000000,253345,253397,438,0.00302025
1742264546.45651102,0.03677652,12727,0.00270086,0.00000000,0,0.00000000,253397,253559,484,0.00302532
1742264546.55635190,0.03514520,12646,0.00253785,0.00000000,0,0.00000000,253559,253736,472,0.00296362
1742264546.65638995,0.03756305,12632,0.00315835,0.00000000,0,0.00000000,253736,253856,524,0.00299045
1742264546.75603890,0.03714340,12607,0.00315067,0.00000000,0,0.00000000,253856,254094,606,0.00278166
1742264546.85679603,0.03973839,12709,0.00273849,0.00000000,0,0.00000000,254094,254264,548,0.00272190
1742264546.95671391,0.03636119,12695,0.00329494,0.00000000,0,0.00000000,254264,254419,590,0.00284373
1742264547.05674195,0.03673551,12711,0.00238845,0.00000000,0,0.00000000,254419,254591,448,0.00286019
1742264547.15641189,0.03650222,12676,0.00279359,0.00000000,0,0.00000000,254591,254756,551,0.00293889
1742264547.25626898,0.03560612,12698,0.00303107,0.00000000,0,0.00000000,254756,254977,594,0.00279467
1742264547.35618901,0.03730597,12701,0.00401895,0.00000000,0,0.00000000,254977,255090,490,0.00299324
1742264547.45629907,0.03656410,12676,0.00348763,0.00000000,0,0.00000000,254357,254559,536,0.00276448
1742264547.55653095,0.03755097,12678,0.00410897,0.00000000,0,0.00000000,254559,254629,654,0.00279393
1742264547.65649199,0.03705214,12668,0.00398732,0.00000000,0,0.00000000,254629,254856,742,0.00281242
1742264547.75671411,0.03836985,12737,0.00381899,0.00000000,0,0.00000000,254856,254972,501,0.00283807
1742264547.85674310,0.03522436,12719,0.00294161,0.00000000,0,0.00000000,254972,255030,588,0.00289927
1742264547.95621300,0.03573850,12677,0.00355757,0.00000000,0,0.00000000,255030,255239,548,0.00321801
1742264548.05637693,0.03501691,12684,0.00262713,0.00000000,0,0.00000000,255239,255406,475,0.00284709
1742264548.15644097,0.03473998,12711,0.00250222,0.00000000,0,0.00000000,255406,255553,447,0.00281862
1742264548.25683904,0.04175272,12698,0.00443006,0.00000000,0,0.00000000,255553,255809,688,0.00300906
1742264548.35670710,0.03982849,12680,0.00277464,0.00000000,0,0.00000000,255809,256082,508,0.00297198
1742264548.45735002,0.03512243,12651,0.00249383,0.00000000,0,0.00000000,256082,256274,516,0.00285635
1742264548.55646205,0.03566215,12685,0.00244636,0.00000000,0,0.00000000,256274,256445,450,0.00280553
1742264548.65663195,0.03845440,12648,0.00332768,0.00000000,0,0.00000000,256445,256567,513,0.00292050
1742264548.75652504,0.03550539,12685,0.00300224,0.00000000,0,0.00000000,256567,256841,586,0.00273844
1742264548.85670900,0.03797214,12655,0.00333207,0.00000000,0,0.00000000,256841,257048,604,0.00312908
1742264548.95650792,0.03501599,12668,0.00254724,0.00000000,0,0.00000000,257048,257216,501,0.00280991
1742264549.05678606,0.03572407,12663,0.00340048,0.00000000,0,0.00000000,257216,257290,535,0.00282141
1742264549.15612006,0.03521091,12713,0.00289464,0.00000000,0,0.00000000,257290,257471,479,0.00312031
1742264549.25684500,0.03550083,12712,0.00277084,0.00000000,0,0.00000000,257471,257657,525,0.00286660
1742264549.35682797,0.03838314,12705,0.00339601,0.00000000,0,0.00000000,257657,257886,590,0.00278537
1742264549.45598602,0.04089893,12685,0.00399786,0.00000000,0,0.00000000,257886,258028,524,0.00302625
1742264549.55704689,0.04035641,12715,0.00345756,0.00000000,0,0.00000000,258028,258241,536,0.00272478
1742264549.65692210,0.03683792,12671,0.00410091,0.00000000,0,0.00000000,258241,258359,621,0.00248582
1742264549.75665689,0.03642086,12645,0.00412150,0.00000000,0,0.00000000,258359,258680,774,0.00276413
1742264549.85650897,0.03605391,12681,0.00322645,0.00000000,0,0.00000000,258680,258954,615,0.00279462
1742264549.95638299,0.03431559,12659,0.00252966,0.00000000,0,0.00000000,258954,259115,478,0.00282077
1742264550.05617189,0.03610575,12597,0.00281817,0.00000000,0,0.00000000,259115,259295,571,0.00282919
1742264550.15632296,0.03549990,12617,0.00311842,0.00000000,0,0.00000000,259295,259479,583,0.00310752
1742264550.25709701,0.03547957,12595,0.00312430,0.00000000,0,0.00000000,259479,259715,627,0.00280085
1742264550.35680699,0.03586097,12594,0.00366775,0.00000000,0,0.00000000,259715,259866,665,0.00298471
1742264550.45670104,0.04190824,12635,0.00393009,0.00000000,0,0.00000000,259866,260129,609,0.00278607
1742264550.55616593,0.03816218,12618,0.00283793,0.00000000,0,0.00000000,260129,260349,546,0.00292983
1742264550.65694499,0.03602969,12628,0.00280365,0.00000000,0,0.00000000,260349,260528,567,0.00273505
1742264550.75672603,0.03947602,12597,0.00388265,0.00000000,0,0.00000000,260528,260649,588,0.00296259
1742264550.85675693,0.04229774,12621,0.00485247,0.00000000,0,0.00000000,260649,261034,811,0.00428393
1742264550.95658112,0.04306342,12593,0.00429956,0.00000000,0,0.00000000,261034,261289,605,0.00299033
1742264551.05648804,0.03763633,12603,0.00420694,0.00000000,0,0.00000000,261289,261541,673,0.00320568
1742264551.15624595,0.03673338,12560,0.00399911,0.00000000,0,0.00000000,261541,261791,758,0.00335372
1742264551.25643706,0.04103060,12584,0.00282929,0.00000000,0,0.00000000,261791,261969,534,0.00300854
1742264551.35654712,0.03501183,12599,0.00283754,0.00000000,0,0.00000000,261969,262149,554,0.00278308
1742264551.45592594,0.03503025,12605,0.00255013,0.00000000,0,0.00000000,262149,262390,506,0.00377011
1742264551.55680108,0.03496860,12651,0.00287699,0.00000000,0,0.00000000,262390,262593,542,0.00336924
1742264551.65616894,0.03569936,12557,0.00313396,0.00000000,0,0.00000000,262593,262777,549,0.00299069
1742264551.75651193,0.03958732,12676,0.00362485,0.00000000,0,0.00000000,262777,262915,529,0.00283399
1742264551.85680008,0.03969849,12660,0.00376643,0.00000000,0,0.00000000,262915,263173,660,0.00302952
1742264551.95598602,0.03986972,12644,0.00354758,0.00000000,0,0.00000000,263173,263442,659,0.00279660
1742264552.05614710,0.04002360,12738,0.00324818,0.00000000,0,0.00000000,263442,263619,472,0.00286055
1742264552.15603805,0.04131050,12724,0.00447870,0.00000000,0,0.00000000,263619,263786,508,0.00299301
1742264552.25628304,0.03776893,12694,0.00489410,0.00000000,0,0.00000000,263786,264072,664,0.00295837
1742264552.35598302,0.03415878,12717,0.00365714,0.00000000,0,0.00000000,263101,263416,730,0.00298114
1742264552.45621800,0.04227117,12726,0.00276619,0.00000000,0,0.00000000,263416,263796,600,0.00302207
1742264552.55651402,0.04006986,12696,0.00410195,0.00000000,0,0.00000000,263796,264050,685,0.00284085
1742264552.65619612,0.04080529,12694,0.00469913,0.00000000,0,0.00000000,264050,264279,526,0.00281191
1742264552.75622010,0.03921189,12730,0.00387368,0.00000000,0,0.00000000,264279,264589,641,0.00277835
1742264552.85675502,0.03869781,12689,0.00263215,0.00000000,0,0.00000000,264589,264786,453,0.00307341
1742264552.95637012,0.03327269,12686,0.00255711,0.00000000,0,0.00000000,264786,265021,477,0.00280917
1742264553.05617499,0.03389923,12715,0.00266990,0.00000000,0,0.00000000,265021,265273,547,0.00299225
1742264553.15694094,0.03585019,12742,0.00302026,0.00000000,0,0.00000000,265273,265404,501,0.00280077
1742264553.25666904,0.03334565,12713,0.00227087,0.00000000,0,0.00000000,265404,265594,466,0.00383102
1742264553.35649395,0.03392859,12727,0.00187625,0.00000000,0,0.00000000,265594,265789,399,0.00279555
1742264553.45597601,0.03298507,12733,0.00217009,0.00000000,0,0.00000000,265789,265970,430,0.00331829
1742264553.55663204,0.03423327,12756,0.00222461,0.00000000,0,0.00000000,265970,266171,466,0.00273371
1742264553.65700293,0.03525955,12755,0.00410774,0.00000000,0,0.00000000,266171,266169,453,0.00293259
1742264553.75711012,0.03398339,12772,0.00261965,0.00000000,0,0.00000000,266169,266113,422,0.00286767
1742264553.85664797,0.03918315,12739,0.00250495,0.00000000,0,0.00000000,266113,266365,539,0.00275159
1742264553.95593596,0.04026030,12782,0.00338788,0.00000000,0,0.00000000,266365,266571,643,0.00283868
1742264554.05706096,0.03474220,12761,0.00254460,0.00000000,0,0.00000000,266571,266761,493,0.00274496
1742264554.15708590,0.03413619,12754,0.00260793,0.00000000,0,0.00000000,266761,267026,525,0.00284916
1742264554.25689793,0.03419496,12743,0.00244273,0.00000000,0,0.00000000,267026,267210,488,0.00315732
1742264554.35661197,0.03536210,12743,0.00267193,0.00000000,0,0.00000000,267210,267422,544,0.00327200
1742264554.45649409,0.03477727,12776,0.00271397,0.00000000,0,0.00000000,267422,267656,552,0.00293943
1742264554.55603790,0.03410910,12674,0.00195695,0.00000000,0,0.00000000,267656,267773,376,0.00278315
1742264554.65687394,0.03359115,12669,0.00200614,0.00000000,0,0.00000000,267773,267888,404,0.00284392
1742264554.75681710,0.03708060,12680,0.00244508,0.00000000,0,0.00000000,267888,268013,447,0.00281688
1742264554.85665107,0.03478958,12690,0.00253444,0.00000000,0,0.00000000,268013,268117,460,0.00307136
1742264554.95691609,0.03451907,12622,0.00263971,0.00000000,0,0.00000000,268117,268220,507,0.00288726
1742264555.05657506,0.03521846,12693,0.00269323,0.00000000,0,0.00000000,268220,268376,536,0.00324552
1742264555.15676498,0.03392312,12677,0.00233756,0.00000000,0,0.00000000,268376,268529,479,0.00283537
1742264555.25670695,0.03554971,12725,0.00242517,0.00000000,0,0.00000000,268529,268721,502,0.00273762
1742264555.35656810,0.03386635,12724,0.00237237,0.00000000,0,0.00000000,268721,268869,435,0.00282456
1742264555.45652699,0.03446859,12713,0.00238492,0.00000000,0,0.00000000,268869,269108,485,0.00299362
1742264555.55688310,0.03424483,12687,0.00266628,0.00000000,0,0.00000000,269108,269258,514,0.00297454
1742264555.65693998,0.03379775,12741,0.00226017,0.00000000,0,0.00000000,269258,269453,480,0.00279634
1742264555.75583506,0.03406028,12742,0.00195589,0.00000000,0,0.00000000,269453,269626,414,0.00361914
1742264555.85608602,0.03479206,12723,0.00291935,0.00000000,0,0.00000000,269626,269616,438,0.00279174
1742264555.95681906,0.03793476,12740,0.00358713,0.00000000,0,0.00000000,269616,269931,763,0.00302858
1742264556.05673790,0.03438966,12679,0.00250588,0.00000000,0,0.00000000,269931,270232,569,0.00288210
1742264556.15683198,0.04156450,12598,0.00260835,0.00000000,0,0.00000000,270232,270430,473,0.00274713
1742264556.25622010,0.03598635,12617,0.00317880,0.00000000,0,0.00000000,270430,270657,661,0.00311396
1742264556.35694790,0.03524464,12604,0.00263798,0.00000000,0,0.00000000,270657,270849,497,0.00296526
1742264556.45611501,0.03420654,12590,0.00257749,0.00000000,0,0.00000000,270849,271007,488,0.00281246
1742264556.55604100,0.03393776,12578,0.00211733,0.00000000,0,0.00000000,271007,271164,426,0.00286572
1742264556.65585804,0.04128174,12567,0.00267561,0.00000000,0,0.00000000,271164,271322,476,0.00282879
1742264556.75678205,0.03942026,12492,0.00261971,0.00000000,0,0.00000000,271322,271421,435,0.00284172
1742264556.85620809,0.04034749,12464,0.00291421,0.00000000,0,0.00000000,271421,271542,455,0.00276844
1742264556.95619011,0.04089429,12492,0.00372417,0.00000000,0,0.00000000,271542,271544,521,0.00275140
1742264557.05679798,0.03512699,12474,0.00258782,0.00000000,0,0.00000000,271544,271687,533,0.00278756
1742264557.15669894,0.04018851,12524,0.00249990,0.00000000,0,0.00000000,271687,271902,518,0.00299189
1742264557.25611401,0.03680963,12442,0.00227321,0.00000000,0,0.00000000,271902,272059,467,0.00295394
1742264557.35642195,0.04733638,12427,0.00433081,0.00000000,0,0.00000000,272059,272193,496,0.00291947
1742264557.45610499,0.03602550,12417,0.00225024,0.00000000,0,0.00000000,272193,272401,481,0.00277822
1742264557.55676389,0.05754862,12451,0.00851793,0.00000000,0,0.00000000,272401,272720,457,0.00276110
1742264557.65637803,0.04595058,12460,0.00228125,0.00000000,0,0.00000000,268104,268406,461,0.00424353
1742264557.75611496,0.03350936,12436,0.00242683,0.00000000,0,0.00000000,268406,268700,536,0.00272833
1742264557.85682607,0.04988416,12480,0.00269864,0.00000000,0,0.00000000,268700,268956,487,0.00295285
1742264557.95610499,0.03860906,12475,0.00248841,0.00000000,0,0.00000000,268956,269197,514,0.00273753
1742264558.05581498,0.03387446,12432,0.00285534,0.00000000,0,0.00000000,269197,269517,622,0.00278840
1742264558.15666890,0.04495469,12386,0.00255429,0.00000000,0,0.00000000,269517,269718,479,0.00291442
1742264558.25621700,0.04186839,12429,0.00299277,0.00000000,0,0.00000000,269718,270035,613,0.00273398
1742264558.35634708,0.03541246,12362,0.00342796,0.00000000,0,0.00000000,270035,270267,603,0.00273470
1742264558.45656991,0.04486157,12426,0.00263342,0.00000000,0,0.00000000,270267,270589,583,0.00269800
1742264558.55641007,0.04618506,12405,0.00368194,0.00000000,0,0.00000000,270589,270868,600,0.00294262
1742264558.65642810,0.04064751,12485,0.00307334,0.00000000,0,0.00000000,270868,271102,583,0.00290869
1742264558.75582695,0.04526766,12480,0.00226304,0.00000000,0,0.00000000,271102,271318,471,0.00276941
1742264558.85673404,0.04018235,12452,0.00266174,0.00000000,0,0.00000000,271318,271522,566,0.00440964
1742264558.95592189,0.03630478,12429,0.00391830,0.00000000,0,0.00000000,271522,271749,709,0.00300276
1742264559.05711198,0.04750832,12441,0.00312056,0.00000000,0,0.00000000,271749,272068,686,0.00297182
1742264559.15620589,0.04015747,12542,0.00254311,0.00000000,0,0.00000000,272068,272246,483,0.00287681
1742264559.25673604,0.03627252,12499,0.00298630,0.00000000,0,0.00000000,272246,272474,495,0.00282124
1742264559.35674906,0.04872062,12462,0.00344470,0.00000000,0,0.00000000,271558,271938,724,0.00289808
1742264559.45675206,0.03783250,12527,0.00341684,0.00000000,0,0.00000000,271938,272322,712,0.00282077
1742264559.55646706,0.03733403,12518,0.00331362,0.00000000,0,0.00000000,272322,272646,619,0.00277024
1742264559.65583611,0.03852253,12504,0.00294015,0.00000000,0,0.00000000,272646,272896,579,0.00280363
1742264559.75640798,0.04211005,12469,0.00308660,0.00000000,0,0.00000000,272896,273099,543,0.00295440
1742264559.85623288,0.04549360,12502,0.00231652,0.00000000,0,0.00000000,273099,273324,502,0.00285014
1742264559.95617795,0.04751336,12506,0.00417798,0.00000000,0,0.00000000,273324,273604,710,0.00273901
1742264560.05609608,0.04189267,12505,0.00365220,0.00000000,0,0.00000000,273604,273881,614,0.00281617
1742264560.15615296,0.04649188,12527,0.00285257,0.00000000,0,0.00000000,273881,274079,580,0.00279355
1742264560.25639391,0.04914967,12498,0.00498056,0.00000000,0,0.00000000,274079,274310,629,0.00277316
1742264560.35630798,0.04272865,12577,0.00459577,0.00000000,0,0.00000000,274310,274689,846,0.00278246
1742264560.45642304,0.05327023,12545,0.00368039,0.00000000,0,0.00000000,274689,275015,654,0.00271086
1742264560.55606794,0.08103392,12561,0.00362963,0.00000000,0,0.00000000,275015,275242,651,0.00300594
1742264560.65593410,0.04185657,12534,0.00301757,0.00000000,0,0.00000000,275242,275442,548,0.00292510
1742264560.75598598,0.06283207,12541,0.00281757,0.00000000,0,0.00000000,275442,275649,507,0.00275920
1742264560.85603809,0.04168135,12460,0.00288873,0.00000000,0,0.00000000,275649,275855,562,0.00273617
1742264560.95625305,0.04394924,12477,0.00311607,0.00000000,0,0.00000000,275855,275974,485,0.00321566
1742264561.05628300,0.05259367,12491,0.00297535,0.00000000,0,0.00000000,275974,276069,437,0.00337244
1742264561.15620708,0.04604520,12483,0.00280321,0.00000000,0,0.00000000,276069,276219,445,0.00271946
1742264561.25612497,0.04737949,12486,0.00384630,0.00000000,0,0.00000000,276219,276379,624,0.00293544
1742264561.35609508,0.05425027,12504,0.00433870,0.00000000,0,0.00000000,276379,276718,670,0.00408479
1742264561.45597410,0.05099624,12618,0.00670199,0.00000000,0,0.00000000,276478,276932,766,0.00279714
1742264561.55622911,0.04179471,12499,0.00396336,0.00000000,0,0.00000000,276236,276642,737,0.00277813
1742264561.65595388,0.05266426,12520,0.00347830,0.00000000,0,0.00000000,276642,276943,592,0.00304005
1742264561.75600600,0.04730934,12568,0.00368180,0.00000000,0,0.00000000,276943,277201,599,0.00293203
1742264561.85613990,0.04239958,12568,0.00369695,0.00000000,0,0.00000000,277201,277502,675,0.00278706
1742264561.95601606,0.05621242,12583,0.00469856,0.00000000,0,0.00000000,277502,277932,878,0.00290738
1742264562.05631995,0.04784167,12530,0.00505218,0.00000000,0,0.00000000,277932,278302,773,0.00272477
1742264562.15592599,0.03666385,12523,0.00310756,0.00000000,0,0.00000000,278302,278572,579,0.00298104
1742264562.25588703,0.05458614,12500,0.00501252,0.00000000,0,0.00000000,278572,278893,808,0.00288432
1742264562.35686707,0.04726820,12510,0.00420651,0.00000000,0,0.00000000,278893,279168,676,0.00278919
1742264562.45600700,0.04231910,12436,0.00324046,0.00000000,0,0.00000000,279168,279378,497,0.00286289
1742264562.55617690,0.05218070,12413,0.00277339,0.00000000,0,0.00000000,279378,279574,486,0.00276108
1742264562.65645409,0.04570057,12509,0.00302725,0.00000000,0,0.00000000,279574,279800,608,0.00370518
1742264562.75637293,0.03585809,12407,0.00242262,0.00000000,0,0.00000000,279800,279985,479,0.00285915
1742264562.85618591,0.04805968,12434,0.00273902,0.00000000,0,0.00000000,279985,280203,541,0.00274299
1742264562.95604491,0.04122408,12402,0.00280449,0.00000000,0,0.00000000,280203,280462,565,0.00279736
1742264563.05620193,0.03704687,12379,0.00287481,0.00000000,0,0.00000000,280462,280603,503,0.00269946
1742264563.15630507,0.04778812,12373,0.00231017,0.00000000,0,0.00000000,280603,280778,458,0.00277582
1742264563.25682092,0.05062655,12371,0.00291036,0.00000000,0,0.00000000,280778,281019,574,0.00301271
1742264563.35672593,0.03567340,12363,0.00245385,0.00000000,0,0.00000000,281019,281128,446,0.00326024
1742264563.45637202,0.04695873,12368,0.00269899,0.00000000,0,0.00000000,281128,281357,574,0.00273780
1742264563.55644488,0.04783660,12404,0.00352610,0.00000000,0,0.00000000,281357,281620,726,0.00282988
1742264563.65658307,0.03739470,12399,0.00375206,0.00000000,0,0.00000000,281620,281944,748,0.00275175
1742264563.75666809,0.04944269,12375,0.00301535,0.00000000,0,0.00000000,281944,282240,621,0.00278859
1742264563.85644293,0.03889517,12375,0.00164199,0.00000000,0,0.00000000,282240,282374,312,0.00274297
1742264563.95611811,0.04605573,12485,0.00471939,0.00000000,0,0.00000000,282374,282809,888,0.00272983
1742264564.05612898,0.05603776,12407,0.00405437,0.00000000,0,0.00000000,282809,283188,852,0.00279347
1742264564.15622711,0.03989010,12407,0.00229853,0.00000000,0,0.00000000,283188,283318,393,0.00275987
1742264564.25641489,0.03988474,12383,0.00459055,0.00000000,0,0.00000000,283318,283609,897,0.00279129
1742264564.35633993,0.05104505,12379,0.00430118,0.00000000,0,0.00000000,283609,283890,799,0.00268940
1742264564.45650506,0.05108411,12389,0.00452625,0.00000000,0,0.00000000,283890,284200,768,0.00297622
1742264564.55648804,0.04022539,12284,0.00441523,0.00000000,0,0.00000000,284200,284571,903,0.00283766
1742264564.65626097,0.05239422,12245,0.00405778,0.00000000,0,0.00000000,284571,285065,917,0.00303475
1742264564.75693893,0.04816112,12305,0.00341907,0.00000000,0,0.00000000,285065,285410,687,0.00302743
1742264564.85642195,0.04597792,12276,0.01014143,0.00000000,0,0.00000000,285410,285702,770,0.00299286
1742264564.95653510,0.05005293,12365,0.00346701,0.00000000,0,0.00000000,284111,284437,650,0.00271905
1742264565.05646896,0.04462034,12294,0.00398297,0.00000000,0,0.00000000,284437,284825,752,0.00294696
1742264565.15647411,0.03796140,12292,0.00275398,0.00000000,0,0.00000000,284825,285079,548,0.00278104
1742264565.25629711,0.05135143,12356,0.00370129,0.00000000,0,0.00000000,285079,285483,746,0.00280107
